,Cluster1,Cluster2,Distance,New Cluster Size
468,228.0,2433.0,0.0,3.0
469,229.0,2434.0,0.0,4.0
470,212.0,213.0,0.0,2.0
471,266.0,274.0,0.0,2.0
472,298.0,300.0,0.0,2.0
473,306.0,2438.0,0.0,3.0
474,307.0,308.0,0.0,2.0
475,385.0,516.0,0.0,2.0
476,387.0,518.0,0.0,2.0
477,403.0,534.0,0.0,2.0
478,409.0,540.0,0.0,2.0
479,417.0,548.0,0.0,2.0
480,432.0,563.0,0.0,2.0
481,437.0,568.0,0.0,2.0
482,439.0,570.0,0.0,2.0
483,440.0,571.0,0.0,2.0
484,444.0,575.0,0.0,2.0
485,447.0,578.0,0.0,2.0
486,452.0,583.0,0.0,2.0
487,465.0,596.0,0.0,2.0
488,472.0,603.0,0.0,2.0
489,506.0,637.0,0.0,2.0
490,514.0,645.0,0.0,2.0
491,647.0,2441.0,0.0,3.0
492,649.0,2442.0,0.0,3.0
493,682.0,2453.0,0.0,3.0
494,874.0,875.0,0.0,2.0
495,1000.0,1001.0,0.0,2.0
496,1637.0,1638.0,0.0,2.0
497,1639.0,2462.0,0.0,3.0
498,1640.0,2463.0,0.0,4.0
499,1641.0,2464.0,0.0,5.0
500,1642.0,2465.0,0.0,6.0
501,1643.0,2466.0,0.0,7.0
502,1644.0,2467.0,0.0,8.0
503,1645.0,2468.0,0.0,9.0
504,1646.0,2469.0,0.0,10.0
505,1647.0,2470.0,0.0,11.0
506,1648.0,2471.0,0.0,12.0
507,431.0,562.0,0.0,2.0
508,435.0,566.0,0.0,2.0
509,462.0,593.0,0.0,2.0
510,488.0,619.0,0.0,2.0
511,996.0,997.0,0.0,2.0
512,999.0,2477.0,0.0,3.0
513,1188.0,1196.0,0.0,2.0
514,1216.0,2479.0,0.0,3.0
515,1337.0,1339.0,0.0,2.0
516,390.0,521.0,0.0,2.0
517,500.0,631.0,0.0,2.0
518,656.0,2482.0,0.0,3.0
519,768.0,923.0,0.0,2.0
520,1020.0,1023.0,0.0,2.0
521,1735.0,1736.0,0.0,2.0
522,133.0,135.0,0.0,2.0
523,249.0,250.0,0.0,2.0
524,393.0,524.0,0.0,2.0
525,504.0,635.0,0.0,2.0
526,739.0,741.0,0.0,2.0
527,899.0,2014.0,0.0,3.0
528,908.0,2493.0,0.0,4.0
529,1297.0,2485.0,0.0,3.0
530,1395.0,2495.0,0.0,4.0
531,1396.0,2496.0,0.0,5.0
532,192.0,194.0,0.0,2.0
533,473.0,604.0,0.0,2.0
534,478.0,609.0,0.0,2.0
535,493.0,624.0,0.0,2.0
536,509.0,640.0,0.0,2.0
537,1255.0,1256.0,0.0,2.0
538,1257.0,2503.0,0.0,3.0
539,1258.0,2504.0,0.0,4.0
540,1259.0,2505.0,0.0,5.0
541,132.0,177.0,0.0,2.0
542,289.0,297.0,0.0,2.0
543,172.0,173.0,0.0,2.0
544,278.0,279.0,0.0,2.0
545,286.0,2510.0,0.0,3.0
546,1224.0,1227.0,0.0,2.0
547,1228.0,2512.0,0.0,3.0
548,1438.0,1442.0,0.0,2.0
549,1443.0,2497.0,0.0,6.0
550,1444.0,2514.0,0.0,3.0
551,1543.0,1545.0,0.0,2.0
552,1613.0,1614.0,0.0,2.0
553,1870.0,2515.0,0.0,7.0
554,1903.0,1905.0,0.0,2.0
555,916.0,1295.0,0.0,2.0
556,917.0,2244.0,0.0,5.0
557,1131.0,1952.0,0.0,2.0
558,1294.0,2494.0,0.0,5.0
559,1300.0,1306.0,0.0,2.0
560,1310.0,2521.0,0.0,3.0
561,1348.0,2524.0,0.0,6.0
562,1349.0,2527.0,0.0,7.0
563,1353.0,2528.0,0.0,8.0
564,1417.0,2522.0,0.0,6.0
565,1418.0,2530.0,0.0,7.0
566,1419.0,2531.0,0.0,8.0
567,1420.0,1421.0,0.0,2.0
568,1426.0,2533.0,0.0,3.0
569,1431.0,1432.0,0.0,2.0
570,1480.0,2228.0,0.0,6.0
571,1484.0,2526.0,0.0,4.0
572,1506.0,2534.0,0.0,4.0
573,1713.0,1714.0,0.0,2.0
574,1780.0,1785.0,0.0,2.0
575,1792.0,1845.0,0.0,2.0
576,1868.0,2537.0,0.0,5.0
577,1871.0,2532.0,0.0,9.0
578,1872.0,2529.0,0.0,9.0
579,230.0,231.0,0.0,2.0
580,399.0,530.0,0.0,2.0
581,436.0,567.0,0.0,2.0
582,914.0,1869.0,0.0,2.0
583,429.0,560.0,0.0,2.0
584,461.0,592.0,0.0,2.0
585,470.0,601.0,0.0,2.0
586,1179.0,1190.0,0.0,2.0
587,1207.0,2552.0,0.0,3.0
588,1715.0,1716.0,0.0,2.0
589,1904.0,1907.0,0.0,2.0
590,489.0,620.0,0.0,2.0
591,147.0,2040.0,0.0,4.0
592,148.0,2557.0,0.0,5.0
593,149.0,2558.0,0.0,6.0
594,150.0,2559.0,0.0,7.0
595,151.0,2560.0,0.0,8.0
596,158.0,2561.0,0.0,9.0
597,1301.0,1308.0,0.0,2.0
598,1615.0,2423.0,0.0,3.0
599,1621.0,1622.0,0.0,2.0
600,1623.0,2565.0,0.0,3.0
601,1624.0,2566.0,0.0,4.0
602,1625.0,2567.0,0.0,5.0
603,1626.0,2568.0,0.0,6.0
604,1627.0,2569.0,0.0,7.0
605,1628.0,2570.0,0.0,8.0
606,1629.0,2571.0,0.0,9.0
607,1630.0,2572.0,0.0,10.0
608,1867.0,2367.0,0.0,3.0
609,1772.0,1773.0,0.9999999999999998,2.0
610,1134.0,1146.0,0.9999999999999998,2.0
611,736.0,1016.0,0.9999999999999998,2.0
612,1056.0,1057.0,0.9999999999999998,2.0
613,1150.0,2577.0,0.9999999999999998,3.0
614,1321.0,1378.0,0.9999999999999998,2.0
615,1433.0,2578.0,0.9999999999999998,3.0
616,1478.0,1487.0,0.9999999999999998,2.0
617,1495.0,2582.0,0.9999999999999998,3.0
618,1518.0,2580.0,0.9999999999999998,3.0
619,1517.0,1550.0,0.9999999999999998,2.0
620,1536.0,1675.0,0.9999999999999998,2.0
621,1854.0,2585.0,0.9999999999999998,3.0
622,1111.0,1114.0,0.9999999999999998,2.0
623,1147.0,2588.0,0.9999999999999998,3.0
624,1315.0,1450.0,0.9999999999999998,2.0
625,1490.0,2590.0,0.9999999999999998,3.0
626,1912.0,1946.0,0.9999999999999998,2.0
627,1352.0,1500.0,0.9999999999999998,2.0
628,1559.0,2593.0,0.9999999999999998,3.0
629,1881.0,1887.0,0.9999999999999998,2.0
630,1888.0,2595.0,0.9999999999999998,3.0
631,1810.0,1921.0,0.9999999999999998,2.0
632,1345.0,1404.0,0.9999999999999998,2.0
633,1515.0,2598.0,0.9999999999999998,3.0
634,845.0,1080.0,0.9999999999999998,2.0
635,1126.0,2600.0,0.9999999999999998,3.0
636,1457.0,1562.0,0.9999999999999998,2.0
637,1493.0,1649.0,0.9999999999999998,2.0
638,1755.0,2603.0,0.9999999999999998,3.0
639,1485.0,1758.0,0.9999999999999999,2.0
640,1759.0,2605.0,0.9999999999999999,3.0
641,2575.0,2606.0,0.9999999999999999,5.0
642,1103.0,1115.0,0.9999999999999999,2.0
643,1123.0,2608.0,0.9999999999999999,3.0
644,2576.0,2609.0,0.9999999999999999,5.0
645,350.0,686.0,0.9999999999999999,2.0
646,731.0,2611.0,0.9999999999999999,3.0
647,2579.0,2612.0,0.9999999999999999,6.0
648,311.0,871.0,0.9999999999999999,2.0
649,956.0,962.0,0.9999999999999999,2.0
650,1039.0,1048.0,0.9999999999999999,2.0
651,1053.0,2616.0,0.9999999999999999,3.0
652,2581.0,2617.0,0.9999999999999999,6.0
653,1041.0,1060.0,0.9999999999999999,2.0
654,1226.0,1249.0,0.9999999999999999,2.0
655,1261.0,2614.0,0.9999999999999999,3.0
656,1316.0,2613.0,0.9999999999999999,7.0
657,2584.0,2621.0,0.9999999999999999,6.0
658,1327.0,2622.0,0.9999999999999999,8.0
