,Cluster1,Cluster2,Distance,New Cluster Size
175,248.0,394.0,1.0,2.0
176,324.0,325.0,1.0,2.0
177,326.0,1078.0,1.0,3.0
178,382.0,383.0,1.0,2.0
179,366.0,367.0,1.0,2.0
180,885.0,887.0,1.0,2.0
181,52.0,54.0,1.0,2.0
182,55.0,1083.0,1.0,3.0
183,56.0,1084.0,1.0,4.0
184,417.0,462.0,1.0,2.0
185,23.0,24.0,1.0,2.0
186,299.0,300.0,1.0,2.0
187,385.0,386.0,1.0,2.0
188,387.0,1089.0,1.0,3.0
189,415.0,492.0,1.0,2.0
190,494.0,1091.0,1.0,3.0
191,419.0,469.0,1.0,2.0
192,495.0,1093.0,1.0,3.0
193,470.0,471.0,1.0,2.0
194,472.0,1095.0,1.0,3.0
195,473.0,1096.0,1.0,4.0
196,536.0,538.0,1.0,2.0
197,85.0,86.0,1.0,2.0
198,568.0,570.0,1.0,2.0
199,547.0,549.0,1.0,2.0
200,544.0,545.0,1.0,2.0
201,655.0,668.0,1.0,2.0
202,643.0,664.0,1.0,2.0
203,662.0,663.0,1.0,2.0
204,669.0,1105.0,1.0,3.0
205,753.0,1045.0,1.0,3.0
206,159.0,196.0,1.0,2.0
207,888.0,889.0,1.0,2.0
208,88.0,129.0,1.0,2.0
209,329.0,332.0,1.0,2.0
210,284.0,285.0,1.0,2.0
211,379.0,380.0,1.0,2.0
212,337.0,338.0,1.0,2.0
213,848.0,849.0,1.0,2.0
214,293.0,297.0,1.0,2.0
215,474.0,475.0,1.0,2.0
216,102.0,179.0,1.0,2.0
217,135.0,136.0,1.0,2.0
218,137.0,1119.0,1.0,3.0
219,801.0,802.0,1.0,2.0
220,893.0,894.0,1.0,2.0
221,895.0,898.0,1.0,2.0
222,897.0,1122.0,1.0,3.0
223,699.0,905.0,1.1547005383792515,3.0
224,810.0,906.0,1.1547005383792515,3.0
225,670.0,909.0,1.1547005383792515,3.0
226,648.0,927.0,1.1547005383792515,3.0
227,461.0,966.0,1.1547005383792515,3.0
228,465.0,978.0,1.1547005383792515,3.0
229,496.0,986.0,1.1547005383792515,3.0
230,197.0,1000.0,1.1547005383792515,3.0
231,450.0,1005.0,1.1547005383792515,3.0
232,517.0,1010.0,1.1547005383792515,3.0
233,278.0,1024.0,1.1547005383792515,3.0
234,400.0,1026.0,1.1547005383792515,3.0
235,742.0,912.0,1.224744871391589,4.0
236,947.0,1072.0,1.224744871391589,4.0
237,932.0,1073.0,1.224744871391589,4.0
238,499.0,969.0,1.224744871391589,4.0
239,970.0,1086.0,1.224744871391589,4.0
240,796.0,925.0,1.224744871391589,4.0
241,939.0,1068.0,1.224744871391589,4.0
242,931.0,1049.0,1.224744871391589,4.0
243,1020.0,1115.0,1.224744871391589,4.0
244,1009.0,1111.0,1.224744871391589,4.0
245,883.0,1004.0,1.2649110640673515,5.0
246,542.0,1037.0,1.2649110640673515,5.0
247,963.0,1085.0,1.2909944487358054,6.0
248,795.0,923.0,1.3228756555322951,8.0
249,933.0,1139.0,1.35400640077266,6.0
250,967.0,1129.0,1.3662601021279464,5.0
251,1001.0,1132.0,1.3662601021279464,5.0
252,956.0,1151.0,1.3844373104863459,8.0
253,971.0,1087.0,1.4638501094227994,7.0
254,908.0,926.0,1.5491933384829666,5.0
255,940.0,942.0,1.5491933384829668,5.0
256,954.0,955.0,1.6329931618554518,6.0
257,981.0,988.0,1.6329931618554518,6.0
258,518.0,1134.0,1.632993161855452,4.0
259,951.0,1138.0,1.6583123951776997,8.0
260,1023.0,1145.0,1.6583123951776997,8.0
261,985.0,1131.0,1.7078251276599326,8.0
262,695.0,1042.0,1.7320508075688772,3.0
263,786.0,1062.0,1.7320508075688772,3.0
264,352.0,1080.0,1.7320508075688772,3.0
265,1043.0,1126.0,1.9148542155126764,5.0
266,683.0,684.0,2.0,2.0
267,702.0,814.0,2.0,2.0
268,656.0,691.0,2.0,2.0
269,696.0,697.0,2.0,2.0
270,741.0,745.0,2.0,2.0
271,644.0,785.0,2.0,2.0
272,708.0,820.0,2.0,2.0
273,822.0,826.0,2.0,2.0
274,603.0,616.0,2.0,2.0
275,649.0,650.0,2.0,2.0
276,8.0,9.0,2.0,2.0
277,42.0,43.0,2.0,2.0
278,90.0,605.0,2.0,2.0
279,377.0,526.0,2.0,2.0
280,80.0,113.0,2.0,2.0
281,114.0,151.0,2.0,2.0
282,782.0,787.0,2.0,2.0
283,754.0,1172.0,2.0,3.0
284,767.0,773.0,2.0,2.0
285,780.0,781.0,2.0,2.0
286,651.0,1177.0,2.0,3.0
287,652.0,1188.0,2.0,4.0
288,654.0,1189.0,2.0,5.0
289,734.0,735.0,2.0,2.0
290,833.0,838.0,2.0,2.0
291,224.0,595.0,2.0,2.0
292,124.0,152.0,2.0,2.0
293,133.0,289.0,2.0,2.0
294,296.0,527.0,2.0,2.0
295,716.0,817.0,2.0,2.0
296,378.0,393.0,2.0,2.0
297,525.0,1198.0,2.0,3.0
298,805.0,1196.0,2.0,3.0
299,259.0,260.0,2.0,2.0
300,261.0,1201.0,2.0,3.0
301,317.0,321.0,2.0,2.0
302,423.0,452.0,2.0,2.0
303,479.0,1204.0,2.0,3.0
304,418.0,476.0,2.0,2.0
305,343.0,344.0,2.0,2.0
306,308.0,309.0,2.0,2.0
307,1039.0,1044.0,2.0,4.0
308,87.0,592.0,2.0,2.0
309,429.0,464.0,2.0,2.0
310,512.0,1206.0,2.0,3.0
311,364.0,373.0,2.0,2.0
312,537.0,573.0,2.0,2.0
313,610.0,1210.0,2.0,3.0
314,541.0,543.0,2.0,2.0
315,554.0,566.0,2.0,2.0
316,565.0,567.0,2.0,2.0
317,578.0,1216.0,2.0,3.0
318,582.0,589.0,2.0,2.0
319,858.0,1219.0,2.0,4.0
320,550.0,569.0,2.0,2.0
321,613.0,834.0,2.0,2.0
322,804.0,1174.0,2.0,3.0
323,360.0,361.0,2.0,2.0
324,760.0,771.0,2.0,2.0
325,303.0,403.0,2.0,2.0
326,336.0,355.0,2.0,2.0
327,391.0,1228.0,2.0,3.0
328,863.0,1229.0,2.0,4.0
329,233.0,287.0,2.0,2.0
330,290.0,291.0,2.0,2.0
331,390.0,521.0,2.0,2.0
332,271.0,273.0,2.0,2.0
333,302.0,392.0,2.0,2.0
334,322.0,871.0,2.0,2.0
335,234.0,559.0,2.0,2.0
336,877.0,878.0,2.0,2.0
337,1006.0,1133.0,2.065591117977289,5.0
338,1104.0,1106.0,2.1447610589527217,5.0
339,917.0,946.0,2.190890230020664,10.0
340,615.0,1038.0,2.23606797749979,3.0
341,625.0,1075.0,2.23606797749979,3.0
342,891.0,1076.0,2.23606797749979,3.0
343,1070.0,1074.0,2.23606797749979,6.0
344,413.0,1100.0,2.23606797749979,3.0
345,832.0,1113.0,2.23606797749979,3.0
346,256.0,1116.0,2.23606797749979,3.0
347,896.0,1123.0,2.23606797749979,3.0
348,674.0,948.0,2.309401076758503,3.0
349,37.0,962.0,2.309401076758503,3.0
350,593.0,1018.0,2.309401076758503,3.0
351,298.0,1019.0,2.309401076758503,3.0
352,250.0,1027.0,2.309401076758503,3.0
353,994.0,1108.0,2.3237900077244498,5.0
354,1047.0,1175.0,2.345207879911715,4.0
355,1063.0,1194.0,2.345207879911715,4.0
356,327.0,1079.0,2.345207879911715,4.0
357,1065.0,1223.0,2.345207879911715,4.0
358,381.0,1090.0,2.345207879911715,4.0
359,1140.0,1152.0,2.3499408976019422,9.0
360,1165.0,1184.0,2.366431913239847,5.0
361,706.0,1128.0,2.3804761428476167,4.0
362,665.0,1127.0,2.3804761428476167,4.0
363,60.0,1052.0,2.4083189157584592,5.0
364,1081.0,1199.0,2.4083189157584592,5.0
365,1046.0,1185.0,2.4083189157584592,5.0
366,1048.0,1224.0,2.4083189157584592,5.0
367,855.0,1144.0,2.428991560298224,5.0
368,439.0,938.0,2.449489742783178,4.0
369,904.0,1168.0,2.449489742783178,4.0
370,274.0,959.0,2.449489742783178,4.0
371,987.0,1211.0,2.449489742783178,4.0
372,990.0,1217.0,2.449489742783178,4.0
373,910.0,1191.0,2.449489742783178,4.0
374,244.0,1014.0,2.449489742783178,4.0
375,705.0,1137.0,2.4698178070456938,5.0
